Local time,Open,High,Low,Close,Volume
15.10.2024 02:25:00.000 GMT+0530,1.09084,1.09093,1.09076,1.09082,801929.9927
15.10.2024 02:30:00.000 GMT+0530,1.09078,1.09078,1.09039,1.09039,36720
15.10.2024 02:35:00.000 GMT+0530,1.09043,1.09072,1.09039,1.09066,102599.9994
15.10.2024 02:40:00.000 GMT+0530,1.09073,1.09075,1.09062,1.09068,147599.996
15.10.2024 02:45:00.000 GMT+0530,1.09067,1.09069,1.09059,1.09069,59850.0014
15.10.2024 02:50:00.000 GMT+0530,1.09068,1.09068,1.09054,1.09061,52199.9998
15.10.2024 02:55:00.000 GMT+0530,1.09061,1.09069,1.09055,1.09069,38250.0009
15.10.2024 03:00:00.000 GMT+0530,1.09069,1.09073,1.09069,1.09072,19800.0003
15.10.2024 03:05:00.000 GMT+0530,1.09075,1.09076,1.09072,1.09073,15300
15.10.2024 03:10:00.000 GMT+0530,1.09075,1.09075,1.09073,1.09074,5400
15.10.2024 03:15:00.000 GMT+0530,1.09072,1.09074,1.09066,1.09069,48600.0008
15.10.2024 03:20:00.000 GMT+0530,1.09075,1.09079,1.09069,1.09079,48599.999800000005
15.10.2024 03:25:00.000 GMT+0530,1.09078,1.09083,1.09072,1.09080,88290.001
15.10.2024 03:30:00.000 GMT+0530,1.09078,1.09078,1.09059,1.09062,252200.0074
15.10.2024 03:35:00.000 GMT+0530,1.09063,1.09064,1.09057,1.09060,70290.0002
15.10.2024 03:40:00.000 GMT+0530,1.09060,1.09063,1.09056,1.09056,113010.0012
15.10.2024 03:45:00.000 GMT+0530,1.09057,1.09064,1.09053,1.09064,96750.001
15.10.2024 03:50:00.000 GMT+0530,1.09065,1.09068,1.09059,1.09061,67139.9994
15.10.2024 03:55:00.000 GMT+0530,1.09062,1.09063,1.09048,1.09063,80550.0006
15.10.2024 04:00:00.000 GMT+0530,1.09064,1.09065,1.09063,1.09064,65479.99910000001
15.10.2024 04:05:00.000 GMT+0530,1.09063,1.09064,1.09057,1.09059,106669.99710000001
15.10.2024 04:10:00.000 GMT+0530,1.09059,1.09077,1.09059,1.09077,126129.99620000001
15.10.2024 04:15:00.000 GMT+0530,1.09076,1.09084,1.09075,1.09083,69939.9986
15.10.2024 04:20:00.000 GMT+0530,1.09083,1.09088,1.09082,1.09087,99630.00020000001
15.10.2024 04:25:00.000 GMT+0530,1.09088,1.09095,1.09082,1.09084,97130.0003
15.10.2024 04:30:00.000 GMT+0530,1.09085,1.09095,1.09072,1.09072,154769.9975
15.10.2024 04:35:00.000 GMT+0530,1.09073,1.09086,1.09065,1.09082,146730.00189999997
15.10.2024 04:40:00.000 GMT+0530,1.09083,1.09090,1.09078,1.09089,138559.997
15.10.2024 04:45:00.000 GMT+0530,1.09090,1.09094,1.09088,1.09091,199800.00009999998
15.10.2024 04:50:00.000 GMT+0530,1.09092,1.09103,1.09092,1.09094,194480.0034
15.10.2024 04:55:00.000 GMT+0530,1.09095,1.09098,1.09093,1.09098,157860.0026
15.10.2024 05:00:00.000 GMT+0530,1.09099,1.09099,1.09080,1.09081,159429.9983
15.10.2024 05:05:00.000 GMT+0530,1.09081,1.09082,1.09071,1.09082,181209.9972
15.10.2024 05:10:00.000 GMT+0530,1.09084,1.09088,1.09073,1.09073,98899.9996
15.10.2024 05:15:00.000 GMT+0530,1.09073,1.09084,1.09071,1.09079,110159.9993
15.10.2024 05:20:00.000 GMT+0530,1.09078,1.09083,1.09075,1.09082,149549.99829999998
15.10.2024 05:25:00.000 GMT+0530,1.09082,1.09094,1.09081,1.09090,187479.99940000003
15.10.2024 05:30:00.000 GMT+0530,1.09090,1.09097,1.09069,1.09077,714970.0088000001
15.10.2024 05:35:00.000 GMT+0530,1.09077,1.09078,1.09051,1.09051,252509.9983
15.10.2024 05:40:00.000 GMT+0530,1.09053,1.09061,1.09044,1.09044,215049.9993
15.10.2024 05:45:00.000 GMT+0530,1.09046,1.09058,1.09045,1.09053,271329.9942
15.10.2024 05:50:00.000 GMT+0530,1.09054,1.09073,1.09054,1.09063,319090.00029999996
15.10.2024 05:55:00.000 GMT+0530,1.09062,1.09067,1.09055,1.09060,536500
15.10.2024 06:00:00.000 GMT+0530,1.09059,1.09063,1.09044,1.09052,660450.0026
15.10.2024 06:05:00.000 GMT+0530,1.09051,1.09053,1.09040,1.09047,311310.0031
15.10.2024 06:10:00.000 GMT+0530,1.09046,1.09057,1.09044,1.09049,344709.99139999994
15.10.2024 06:15:00.000 GMT+0530,1.09048,1.09062,1.09042,1.09049,377270.0043
15.10.2024 06:20:00.000 GMT+0530,1.09050,1.09074,1.09047,1.09068,671559.9974
15.10.2024 06:25:00.000 GMT+0530,1.09070,1.09077,1.09056,1.09074,447890.0003
15.10.2024 06:30:00.000 GMT+0530,1.09071,1.09080,1.09061,1.09079,396720.0012
15.10.2024 06:35:00.000 GMT+0530,1.09078,1.09078,1.09047,1.09058,496570.01129999995
15.10.2024 06:40:00.000 GMT+0530,1.09059,1.09072,1.09058,1.09063,79769.9995
15.10.2024 06:45:00.000 GMT+0530,1.09063,1.09078,1.09059,1.09078,255679.9974
15.10.2024 06:50:00.000 GMT+0530,1.09077,1.09083,1.09067,1.09082,215200.00449999998
15.10.2024 06:55:00.000 GMT+0530,1.09083,1.09083,1.09072,1.09079,227680.0023
15.10.2024 07:00:00.000 GMT+0530,1.09077,1.09086,1.09069,1.09085,433750.0037
15.10.2024 07:05:00.000 GMT+0530,1.09086,1.09086,1.09073,1.09078,339339.9963
15.10.2024 07:10:00.000 GMT+0530,1.09079,1.09079,1.09052,1.09053,472190.00049999997
15.10.2024 07:15:00.000 GMT+0530,1.09054,1.09077,1.09053,1.09071,345119.99899999995
15.10.2024 07:20:00.000 GMT+0530,1.09072,1.09080,1.09070,1.09080,226589.9943
15.10.2024 07:25:00.000 GMT+0530,1.09080,1.09080,1.09062,1.09073,577220.0013
15.10.2024 07:30:00.000 GMT+0530,1.09073,1.09087,1.09064,1.09075,1070100.0138
15.10.2024 07:35:00.000 GMT+0530,1.09074,1.09076,1.09051,1.09064,551600.0042
15.10.2024 07:40:00.000 GMT+0530,1.09064,1.09064,1.09043,1.09050,641020.0043
15.10.2024 07:45:00.000 GMT+0530,1.09049,1.09057,1.09045,1.09047,410310.00149999995
15.10.2024 07:50:00.000 GMT+0530,1.09049,1.09063,1.09049,1.09056,539779.9988
15.10.2024 07:55:00.000 GMT+0530,1.09057,1.09058,1.09043,1.09044,472499.99240000005
15.10.2024 08:00:00.000 GMT+0530,1.09045,1.09049,1.09037,1.09038,313229.99580000003
15.10.2024 08:05:00.000 GMT+0530,1.09036,1.09043,1.09028,1.09040,280870.00080000004
15.10.2024 08:10:00.000 GMT+0530,1.09039,1.09040,1.09028,1.09030,154430.0004
15.10.2024 08:15:00.000 GMT+0530,1.09029,1.09033,1.09014,1.09014,458850.0061
15.10.2024 08:20:00.000 GMT+0530,1.09014,1.09020,1.09005,1.09017,538610.0063
15.10.2024 08:25:00.000 GMT+0530,1.09015,1.09026,1.09015,1.09020,322529.99490000005
15.10.2024 08:30:00.000 GMT+0530,1.09019,1.09023,1.09010,1.09011,396209.99150000006
15.10.2024 08:35:00.000 GMT+0530,1.09011,1.09030,1.09011,1.09018,143470.003
15.10.2024 08:40:00.000 GMT+0530,1.09019,1.09023,1.09007,1.09016,275440.0063
15.10.2024 08:45:00.000 GMT+0530,1.09014,1.09014,1.08999,1.09003,163689.9986
15.10.2024 08:50:00.000 GMT+0530,1.09003,1.09006,1.08982,1.09005,393609.993
15.10.2024 08:55:00.000 GMT+0530,1.09006,1.09024,1.09003,1.09017,593389.9918
15.10.2024 09:00:00.000 GMT+0530,1.09016,1.09019,1.09009,1.09009,523720.0089
15.10.2024 09:05:00.000 GMT+0530,1.09010,1.09010,1.09000,1.09005,419330.0095
15.10.2024 09:10:00.000 GMT+0530,1.09005,1.09006,1.08995,1.09001,377030.0025
15.10.2024 09:15:00.000 GMT+0530,1.09000,1.09001,1.08980,1.08985,346290.00080000004
15.10.2024 09:20:00.000 GMT+0530,1.08984,1.08984,1.08971,1.08973,388020.00419999997
15.10.2024 09:25:00.000 GMT+0530,1.08973,1.08974,1.08957,1.08964,628870.0103
15.10.2024 09:30:00.000 GMT+0530,1.08964,1.08964,1.08937,1.08937,741970.0088
15.10.2024 09:35:00.000 GMT+0530,1.08938,1.08952,1.08936,1.08948,587489.9977
15.10.2024 09:40:00.000 GMT+0530,1.08947,1.08951,1.08942,1.08946,457530.0025
15.10.2024 09:45:00.000 GMT+0530,1.08947,1.08947,1.08934,1.08942,273620.0027
15.10.2024 09:50:00.000 GMT+0530,1.08943,1.08943,1.08922,1.08923,287959.9973
15.10.2024 09:55:00.000 GMT+0530,1.08922,1.08924,1.08918,1.08922,265530.0026
15.10.2024 10:00:00.000 GMT+0530,1.08923,1.08930,1.08915,1.08922,288250
15.10.2024 10:05:00.000 GMT+0530,1.08922,1.08932,1.08917,1.08931,327739.99979999993
15.10.2024 10:10:00.000 GMT+0530,1.08930,1.08939,1.08928,1.08932,155220.0012
15.10.2024 10:15:00.000 GMT+0530,1.08934,1.08942,1.08928,1.08928,156719.9955
15.10.2024 10:20:00.000 GMT+0530,1.08930,1.08934,1.08928,1.08933,151729.99910000002
15.10.2024 10:25:00.000 GMT+0530,1.08933,1.08936,1.08928,1.08929,175939.9987
15.10.2024 10:30:00.000 GMT+0530,1.08928,1.08928,1.08917,1.08918,389019.9927
15.10.2024 10:35:00.000 GMT+0530,1.08917,1.08919,1.08907,1.08914,267399.9978
15.10.2024 10:40:00.000 GMT+0530,1.08915,1.08918,1.08907,1.08917,314279.995
15.10.2024 10:45:00.000 GMT+0530,1.08918,1.08918,1.08895,1.08896,391750.00389999995
15.10.2024 10:50:00.000 GMT+0530,1.08895,1.08908,1.08895,1.08907,192019.9966
15.10.2024 10:55:00.000 GMT+0530,1.08906,1.08906,1.08896,1.08896,257849.99639999997
15.10.2024 11:00:00.000 GMT+0530,1.08895,1.08896,1.08884,1.08886,566399.9863999999
15.10.2024 11:05:00.000 GMT+0530,1.08886,1.08902,1.08882,1.08892,686769.9890000001
15.10.2024 11:10:00.000 GMT+0530,1.08892,1.08901,1.08882,1.08896,693599.9983999999
15.10.2024 11:15:00.000 GMT+0530,1.08896,1.08898,1.08883,1.08892,833109.9853999999
15.10.2024 11:20:00.000 GMT+0530,1.08892,1.08907,1.08891,1.08898,979160.0189
15.10.2024 11:25:00.000 GMT+0530,1.08899,1.08924,1.08896,1.08915,577720.0051
15.10.2024 11:30:00.000 GMT+0530,1.08915,1.08921,1.08858,1.08868,1276430.0384999998
15.10.2024 11:35:00.000 GMT+0530,1.08867,1.08889,1.08867,1.08875,871990.0056
15.10.2024 11:40:00.000 GMT+0530,1.08874,1.08884,1.08849,1.08884,874869.9874999999
15.10.2024 11:45:00.000 GMT+0530,1.08884,1.08887,1.08861,1.08881,931299.9954000001
15.10.2024 11:50:00.000 GMT+0530,1.08882,1.08924,1.08874,1.08904,575690.0101000001
15.10.2024 11:55:00.000 GMT+0530,1.08905,1.08905,1.08879,1.08897,646560.0051
15.10.2024 12:00:00.000 GMT+0530,1.08898,1.08944,1.08893,1.08935,854919.9982
15.10.2024 12:05:00.000 GMT+0530,1.08939,1.08946,1.08928,1.08945,492900.00920000003
15.10.2024 12:10:00.000 GMT+0530,1.08945,1.08956,1.08929,1.08947,478270.0041
15.10.2024 12:15:00.000 GMT+0530,1.08946,1.08953,1.08914,1.08926,723409.996
15.10.2024 12:20:00.000 GMT+0530,1.08924,1.08948,1.08918,1.08919,704720.0089
15.10.2024 12:25:00.000 GMT+0530,1.08919,1.08941,1.08919,1.08924,985119.9951000001
15.10.2024 12:30:00.000 GMT+0530,1.08924,1.08934,1.08889,1.08907,1584400.0245
15.10.2024 12:35:00.000 GMT+0530,1.08907,1.08911,1.08864,1.08874,1226019.9890000003
15.10.2024 12:40:00.000 GMT+0530,1.08875,1.08877,1.08859,1.08866,1198929.9927
15.10.2024 12:45:00.000 GMT+0530,1.08865,1.08876,1.08859,1.08861,1001329.9866000001
15.10.2024 12:50:00.000 GMT+0530,1.08860,1.08896,1.08850,1.08880,893509.9945
15.10.2024 12:55:00.000 GMT+0530,1.08880,1.08925,1.08879,1.08912,850880.0048
15.10.2024 13:00:00.000 GMT+0530,1.08911,1.08935,1.08911,1.08916,751429.9927000001
15.10.2024 13:05:00.000 GMT+0530,1.08916,1.08930,1.08900,1.08900,775539.997
15.10.2024 13:10:00.000 GMT+0530,1.08900,1.08946,1.08876,1.08941,1031409.9885
15.10.2024 13:15:00.000 GMT+0530,1.08940,1.08972,1.08936,1.08938,887790.0161000001
15.10.2024 13:20:00.000 GMT+0530,1.08938,1.08945,1.08930,1.08944,950900.0091000001
15.10.2024 13:25:00.000 GMT+0530,1.08945,1.08987,1.08937,1.08986,843939.9947999999
15.10.2024 13:30:00.000 GMT+0530,1.08985,1.08997,1.08971,1.08984,1147699.997
15.10.2024 13:35:00.000 GMT+0530,1.08985,1.09046,1.08984,1.09039,800209.9990999999
15.10.2024 13:40:00.000 GMT+0530,1.09040,1.09065,1.09027,1.09060,881029.9911
15.10.2024 13:45:00.000 GMT+0530,1.09060,1.09094,1.09060,1.09094,769269.9891
15.10.2024 13:50:00.000 GMT+0530,1.09093,1.09093,1.09069,1.09071,900129.9897
15.10.2024 13:55:00.000 GMT+0530,1.09070,1.09075,1.09045,1.09047,998369.9951
15.10.2024 14:00:00.000 GMT+0530,1.09048,1.09051,1.09020,1.09046,1164080.0019
15.10.2024 14:05:00.000 GMT+0530,1.09045,1.09089,1.09042,1.09084,984809.9974999999
15.10.2024 14:10:00.000 GMT+0530,1.09085,1.09106,1.09085,1.09093,701589.9963
15.10.2024 14:15:00.000 GMT+0530,1.09091,1.09161,1.09090,1.09134,638719.9935
15.10.2024 14:20:00.000 GMT+0530,1.09136,1.09146,1.09118,1.09121,613540.0161
15.10.2024 14:25:00.000 GMT+0530,1.09123,1.09126,1.09090,1.09103,767179.9926
15.10.2024 14:30:00.000 GMT+0530,1.09103,1.09145,1.09097,1.09125,827739.9826
15.10.2024 14:35:00.000 GMT+0530,1.09125,1.09133,1.09094,1.09096,1079189.9871999999
15.10.2024 14:40:00.000 GMT+0530,1.09097,1.09097,1.09074,1.09092,1014480.0111
15.10.2024 14:45:00.000 GMT+0530,1.09091,1.09124,1.09088,1.09119,490700.0046
15.10.2024 14:50:00.000 GMT+0530,1.09121,1.09123,1.09079,1.09090,1012079.9943000001
15.10.2024 14:55:00.000 GMT+0530,1.09090,1.09090,1.09070,1.09075,1064559.9975
15.10.2024 15:00:00.000 GMT+0530,1.09074,1.09080,1.09065,1.09073,423729.9995
15.10.2024 15:05:00.000 GMT+0530,1.09073,1.09084,1.09070,1.09074,345069.9997
15.10.2024 15:10:00.000 GMT+0530,1.09073,1.09085,1.09064,1.09078,554250.0001000001
15.10.2024 15:15:00.000 GMT+0530,1.09079,1.09084,1.09060,1.09064,653399.9901
15.10.2024 15:20:00.000 GMT+0530,1.09063,1.09141,1.09059,1.09130,798880.0049
15.10.2024 15:25:00.000 GMT+0530,1.09130,1.09135,1.09098,1.09135,792849.9832000001
15.10.2024 15:30:00.000 GMT+0530,1.09137,1.09148,1.09130,1.09144,600889.9994
15.10.2024 15:35:00.000 GMT+0530,1.09143,1.09149,1.09124,1.09129,503489.99419999996
15.10.2024 15:40:00.000 GMT+0530,1.09129,1.09135,1.09109,1.09113,513720.00130000006
15.10.2024 15:45:00.000 GMT+0530,1.09113,1.09130,1.09086,1.09088,687750
15.10.2024 15:50:00.000 GMT+0530,1.09092,1.09098,1.09067,1.09093,1077369.9952
15.10.2024 15:55:00.000 GMT+0530,1.09092,1.09133,1.09089,1.09112,798190.0099999999
15.10.2024 16:00:00.000 GMT+0530,1.09113,1.09124,1.09084,1.09095,632280.0064999999
15.10.2024 16:05:00.000 GMT+0530,1.09094,1.09097,1.09076,1.09079,684459.9990000001
15.10.2024 16:10:00.000 GMT+0530,1.09080,1.09088,1.09052,1.09054,887379.9744000001
15.10.2024 16:15:00.000 GMT+0530,1.09056,1.09062,1.09042,1.09048,520930.01170000003
15.10.2024 16:20:00.000 GMT+0530,1.09047,1.09082,1.09046,1.09082,396909.99980000005
15.10.2024 16:25:00.000 GMT+0530,1.09079,1.09079,1.09026,1.09027,954889.9994000001
15.10.2024 16:30:00.000 GMT+0530,1.09026,1.09056,1.09016,1.09028,906120.0333
15.10.2024 16:35:00.000 GMT+0530,1.09027,1.09040,1.09013,1.09016,902919.9829000002
15.10.2024 16:40:00.000 GMT+0530,1.09015,1.09033,1.09009,1.09023,685419.9905000001
15.10.2024 16:45:00.000 GMT+0530,1.09023,1.09026,1.09002,1.09009,750260.0097999999
15.10.2024 16:50:00.000 GMT+0530,1.09010,1.09014,1.08997,1.09000,880539.9779999999
15.10.2024 16:55:00.000 GMT+0530,1.09001,1.09012,1.08973,1.08993,874439.9870999999
15.10.2024 17:00:00.000 GMT+0530,1.08994,1.09039,1.08994,1.09038,578699.9892
15.10.2024 17:05:00.000 GMT+0530,1.09039,1.09047,1.09028,1.09044,754260.0099
15.10.2024 17:10:00.000 GMT+0530,1.09045,1.09077,1.09039,1.09070,632669.9983
15.10.2024 17:15:00.000 GMT+0530,1.09069,1.09092,1.09060,1.09080,645909.9961000001
15.10.2024 17:20:00.000 GMT+0530,1.09079,1.09081,1.09043,1.09046,771070.0074
15.10.2024 17:25:00.000 GMT+0530,1.09044,1.09044,1.08980,1.09008,1326360.0006
15.10.2024 17:30:00.000 GMT+0530,1.09010,1.09030,1.08995,1.09027,1158759.9945
15.10.2024 17:35:00.000 GMT+0530,1.09027,1.09040,1.09015,1.09026,829759.9944999999
15.10.2024 17:40:00.000 GMT+0530,1.09026,1.09048,1.09019,1.09047,683990.0054
15.10.2024 17:45:00.000 GMT+0530,1.09046,1.09091,1.09044,1.09071,959689.9949
15.10.2024 17:50:00.000 GMT+0530,1.09074,1.09078,1.09057,1.09078,709620.0027000001
15.10.2024 17:55:00.000 GMT+0530,1.09080,1.09087,1.09060,1.09074,746989.9979000001
15.10.2024 18:00:00.000 GMT+0530,1.09074,1.09097,1.09070,1.09089,1401600.0060000003
15.10.2024 18:05:00.000 GMT+0530,1.09089,1.09121,1.09085,1.09117,729700.0046
15.10.2024 18:10:00.000 GMT+0530,1.09118,1.09125,1.09063,1.09064,942470.0011999999
15.10.2024 18:15:00.000 GMT+0530,1.09063,1.09082,1.09047,1.09060,1136000.0153
15.10.2024 18:20:00.000 GMT+0530,1.09060,1.09079,1.09054,1.09059,1016860.0005999999
15.10.2024 18:25:00.000 GMT+0530,1.09057,1.09107,1.09050,1.09101,1287709.9915
15.10.2024 18:30:00.000 GMT+0530,1.09101,1.09120,1.09089,1.09113,987320.0074
15.10.2024 18:35:00.000 GMT+0530,1.09114,1.09142,1.09109,1.09109,708969.986
15.10.2024 18:40:00.000 GMT+0530,1.09107,1.09146,1.09101,1.09143,1491749.9847
15.10.2024 18:45:00.000 GMT+0530,1.09144,1.09145,1.09114,1.09125,1016299.9878
15.10.2024 18:50:00.000 GMT+0530,1.09125,1.09148,1.09117,1.09117,672730.0031999999
15.10.2024 18:55:00.000 GMT+0530,1.09119,1.09125,1.09084,1.09124,1374319.992
15.10.2024 19:00:00.000 GMT+0530,1.09124,1.09148,1.09104,1.09107,1399369.9798
15.10.2024 19:05:00.000 GMT+0530,1.09104,1.09121,1.09096,1.09106,1704180.008
15.10.2024 19:10:00.000 GMT+0530,1.09106,1.09149,1.09095,1.09139,1196919.9981
15.10.2024 19:15:00.000 GMT+0530,1.09139,1.09161,1.09126,1.09161,771009.9945
15.10.2024 19:20:00.000 GMT+0530,1.09158,1.09167,1.09126,1.09135,807689.9872
15.10.2024 19:25:00.000 GMT+0530,1.09136,1.09140,1.09091,1.09098,751320.015
15.10.2024 19:30:00.000 GMT+0530,1.09097,1.09113,1.09084,1.09103,891899.9939000001
15.10.2024 19:35:00.000 GMT+0530,1.09103,1.09118,1.09065,1.09075,1038499.9848
15.10.2024 19:40:00.000 GMT+0530,1.09075,1.09078,1.09055,1.09055,632899.9939
15.10.2024 19:45:00.000 GMT+0530,1.09055,1.09074,1.09044,1.09072,574550.003
15.10.2024 19:50:00.000 GMT+0530,1.09072,1.09090,1.09056,1.09058,849710.0142999999
15.10.2024 19:55:00.000 GMT+0530,1.09059,1.09068,1.09042,1.09042,798099.9983999999
15.10.2024 20:00:00.000 GMT+0530,1.09041,1.09046,1.09021,1.09029,1674320.0073000002
15.10.2024 20:05:00.000 GMT+0530,1.09029,1.09037,1.09004,1.09013,1570079.9866
15.10.2024 20:10:00.000 GMT+0530,1.09013,1.09016,1.08988,1.09010,1596360.0005
15.10.2024 20:15:00.000 GMT+0530,1.09010,1.09058,1.08996,1.09052,1404950.0122
15.10.2024 20:20:00.000 GMT+0530,1.09052,1.09088,1.09031,1.09057,1188510.0098
15.10.2024 20:25:00.000 GMT+0530,1.09058,1.09065,1.09022,1.09026,2445079.9866
15.10.2024 20:30:00.000 GMT+0530,1.09027,1.09051,1.09018,1.09028,1868029.9910999998
15.10.2024 20:35:00.000 GMT+0530,1.09029,1.09041,1.09008,1.09031,1012279.9835
15.10.2024 20:40:00.000 GMT+0530,1.09031,1.09060,1.09009,1.09059,779059.9974999999
15.10.2024 20:45:00.000 GMT+0530,1.09059,1.09062,1.09034,1.09050,853020.0042
15.10.2024 20:50:00.000 GMT+0530,1.09051,1.09071,1.09040,1.09046,557170.002
15.10.2024 20:55:00.000 GMT+0530,1.09046,1.09070,1.09043,1.09060,1108480.0261
15.10.2024 21:00:00.000 GMT+0530,1.09059,1.09071,1.09044,1.09044,1177120.0104999999
15.10.2024 21:05:00.000 GMT+0530,1.09046,1.09056,1.09018,1.09020,690690.0062000001
15.10.2024 21:10:00.000 GMT+0530,1.09020,1.09038,1.09013,1.09035,562130.0126
15.10.2024 21:15:00.000 GMT+0530,1.09034,1.09039,1.09002,1.09010,906629.9894999999
15.10.2024 21:20:00.000 GMT+0530,1.09010,1.09024,1.08994,1.09003,723960.0067
15.10.2024 21:25:00.000 GMT+0530,1.09002,1.09005,1.08986,1.08989,582800.0031
15.10.2024 21:30:00.000 GMT+0530,1.08989,1.08992,1.08973,1.08983,663819.9922
15.10.2024 21:35:00.000 GMT+0530,1.08984,1.08998,1.08983,1.08993,453200.00279999996
15.10.2024 21:40:00.000 GMT+0530,1.08993,1.09007,1.08988,1.09002,525699.9894
15.10.2024 21:45:00.000 GMT+0530,1.09000,1.09023,1.08997,1.08998,481539.99319999997
15.10.2024 21:50:00.000 GMT+0530,1.08995,1.08995,1.08931,1.08939,562520.0042999999
15.10.2024 21:55:00.000 GMT+0530,1.08941,1.08950,1.08931,1.08949,312600.00599999994
15.10.2024 22:00:00.000 GMT+0530,1.08950,1.08950,1.08932,1.08933,482189.99490000005
15.10.2024 22:05:00.000 GMT+0530,1.08933,1.08939,1.08925,1.08930,369130.0086
15.10.2024 22:10:00.000 GMT+0530,1.08930,1.08933,1.08919,1.08920,328699.99700000003
15.10.2024 22:15:00.000 GMT+0530,1.08920,1.08920,1.08902,1.08911,356039.99340000004
15.10.2024 22:20:00.000 GMT+0530,1.08912,1.08925,1.08909,1.08919,209509.99829999998
15.10.2024 22:25:00.000 GMT+0530,1.08919,1.08920,1.08894,1.08894,445990.00740000006
15.10.2024 22:30:00.000 GMT+0530,1.08894,1.08904,1.08881,1.08881,414380.005
15.10.2024 22:35:00.000 GMT+0530,1.08881,1.08883,1.08869,1.08870,456650.0015
15.10.2024 22:40:00.000 GMT+0530,1.08869,1.08876,1.08865,1.08874,314650.0015
15.10.2024 22:45:00.000 GMT+0530,1.08875,1.08893,1.08870,1.08872,501770.012
15.10.2024 22:50:00.000 GMT+0530,1.08871,1.08874,1.08835,1.08851,690029.9835
15.10.2024 22:55:00.000 GMT+0530,1.08850,1.08850,1.08835,1.08843,652169.9981
15.10.2024 23:00:00.000 GMT+0530,1.08844,1.08870,1.08839,1.08869,263370.00080000004
15.10.2024 23:05:00.000 GMT+0530,1.08870,1.08872,1.08851,1.08855,434470.0013
15.10.2024 23:10:00.000 GMT+0530,1.08856,1.08865,1.08844,1.08850,855090.0039000001
15.10.2024 23:15:00.000 GMT+0530,1.08850,1.08861,1.08846,1.08851,494740.0055
15.10.2024 23:20:00.000 GMT+0530,1.08850,1.08850,1.08819,1.08834,752319.9918999999
15.10.2024 23:25:00.000 GMT+0530,1.08832,1.08860,1.08829,1.08849,707040.0009
15.10.2024 23:30:00.000 GMT+0530,1.08850,1.08875,1.08838,1.08860,585599.9985
15.10.2024 23:35:00.000 GMT+0530,1.08858,1.08882,1.08848,1.08881,478099.99470000004
15.10.2024 23:40:00.000 GMT+0530,1.08882,1.08898,1.08878,1.08879,426419.9943
15.10.2024 23:45:00.000 GMT+0530,1.08877,1.08888,1.08872,1.08884,475280.0026
15.10.2024 23:50:00.000 GMT+0530,1.08884,1.08896,1.08880,1.08890,489530.0026
15.10.2024 23:55:00.000 GMT+0530,1.08890,1.08895,1.08883,1.08890,630739.9979000001
16.10.2024 00:00:00.000 GMT+0530,1.08890,1.08897,1.08890,1.08893,315110.00440000003
16.10.2024 00:05:00.000 GMT+0530,1.08893,1.08900,1.08889,1.08896,306440.0063
16.10.2024 00:10:00.000 GMT+0530,1.08897,1.08904,1.08885,1.08890,399950.00840000005
16.10.2024 00:15:00.000 GMT+0530,1.08890,1.08890,1.08869,1.08877,496669.99799999996
16.10.2024 00:20:00.000 GMT+0530,1.08876,1.08898,1.08874,1.08884,900199.9969
16.10.2024 00:25:00.000 GMT+0530,1.08883,1.08888,1.08869,1.08872,449159.9922
16.10.2024 00:30:00.000 GMT+0530,1.08874,1.08884,1.08864,1.08874,424529.9911
16.10.2024 00:35:00.000 GMT+0530,1.08874,1.08893,1.08873,1.08888,505209.9914
16.10.2024 00:40:00.000 GMT+0530,1.08890,1.08892,1.08881,1.08886,444849.9986
16.10.2024 00:45:00.000 GMT+0530,1.08887,1.08894,1.08882,1.08886,807879.9972999999
16.10.2024 00:50:00.000 GMT+0530,1.08886,1.08900,1.08885,1.08888,515760.0021
16.10.2024 00:55:00.000 GMT+0530,1.08886,1.08896,1.08883,1.08884,429270.00430000003
16.10.2024 01:00:00.000 GMT+0530,1.08885,1.08886,1.08865,1.08866,284679.9984
16.10.2024 01:05:00.000 GMT+0530,1.08865,1.08884,1.08860,1.08871,306770.00419999997
16.10.2024 01:10:00.000 GMT+0530,1.08871,1.08886,1.08871,1.08872,612299.9991
16.10.2024 01:15:00.000 GMT+0530,1.08873,1.08873,1.08859,1.08866,775250.0001
16.10.2024 01:20:00.000 GMT+0530,1.08866,1.08881,1.08858,1.08879,566170.0135
16.10.2024 01:25:00.000 GMT+0530,1.08878,1.08878,1.08860,1.08868,781760.0173000001
16.10.2024 01:30:00.000 GMT+0530,1.08868,1.08879,1.08867,1.08874,567090.0001
16.10.2024 01:35:00.000 GMT+0530,1.08876,1.08888,1.08876,1.08888,196469.99930000002
16.10.2024 01:40:00.000 GMT+0530,1.08888,1.08893,1.08881,1.08881,216289.9953
16.10.2024 01:45:00.000 GMT+0530,1.08881,1.08884,1.08868,1.08868,112259.9992
16.10.2024 01:50:00.000 GMT+0530,1.08868,1.08876,1.08865,1.08876,144900.0016
16.10.2024 01:55:00.000 GMT+0530,1.08876,1.08877,1.08868,1.08871,96990.00080000001
16.10.2024 02:00:00.000 GMT+0530,1.08870,1.08880,1.08857,1.08877,273139.9974
16.10.2024 02:05:00.000 GMT+0530,1.08877,1.08902,1.08877,1.08902,209970.00310000003
16.10.2024 02:10:00.000 GMT+0530,1.08902,1.08903,1.08890,1.08894,332189.99289999995
